date,AAPL,AMT,BA,BAC,CAT,CSCO,CVX,DIS,DUK,GE,GOOGL,GS,HD,INTC,JNJ,JPM,KO,MCD,MMM,MSFT,NEE,NKE,PFE,PG,T,UNH,VZ,WFC,WMT,XOM
2013-07-01,58.4599,72.01,103.24,12.93,82.72,24.335,119.08,63.93,66.84,23.34,444.3839,151.75,76.87,23.886,86.63,52.49,40.46,99.82,109.31,34.36,80.23,31.165,27.78,78.02,35.3,65.63,50.36,41.36,74.59,90.3
2013-07-02,59.7842,72.17,101.47,12.9,82.48,24.32,119.15,63.26,67.18,22.9,441.5962,150.92,77.31,23.72,86.57,52.8,40.37,99.93,108.73,33.94,80.34,31.31,27.7,78.44,35.53,65.27,50.63,41.22,74.71,90.64
2013-07-03,60.1142,72.38,102.89,12.83,81.85,24.59,119.08,63.61,67.39,22.91,443.6582,150.43,77.73,23.762,86.78,52.77,40.49,100.35,109.45,34.01,80.12,31.43,27.65,78.57,35.62,65.54,51.01,41.22,74.76,90.69
2013-07-05,59.6314,71.67,104.2,13.06,82.14,24.57,120.51,63.82,67.27,23.24,447.1917,153.24,78.29,24.06,87.87,53.99,40.52,99.86,111.54,34.21,79.93,31.82,27.97,78.34,35.83,66.17,51.3,42.07,75.21,91.57
2013-07-08,59.2928,72.05,104.37,13.28,83.2,24.625,121.24,64.71,67.73,23.32,452.9975,153.81,79.22,23.185,88.59,54.7,40.54,99.88,112.13,34.325,80.66,31.86,28.13,78.76,35.58,67.56,51.17,42.83,76.71,92.25
2013-07-09,60.3357,72.86,104.68,13.53,85.33,25.155,123.27,64.94,68.16,23.62,453.0726,156.94,79.7,23.135,88.88,54.89,40.83,99.99,113.35,34.35,81.35,31.965,28.35,79.57,35.6,67.97,50.96,42.7,77.03,93.34
2013-07-10,60.1042,75.74,105.5,13.37,84.96,25.41,122.9,64.91,68.59,23.54,453.448,155.83,79.4,23.25,89.24,54.83,40.68,99.98,113.43,34.7,81.63,31.8,28.44,79.8,35.39,67.69,50.54,42.07,76.77,92.82
2013-07-11,61.0411,77.23,106.88,13.51,86.7,25.87,123.77,66.58,69.9,23.94,460.5801,157.71,79.86,23.99,89.67,55.14,41.03,100.79,114.53,35.685,83.23,31.86,28.77,80.77,35.87,68.36,51.21,41.89,77.63,93.27
2013-07-12,60.9299,77.84,101.87,13.78,87.17,25.94,124.06,66.98,70.15,23.76,461.9615,160.11,80.54,23.9,89.99,54.97,41.03,101.58,115.14,35.67,84.01,31.835,28.81,81.55,35.81,68.0,50.41,42.63,77.63,93.4
2013-07-15,61.0628,76.16,105.66,13.88,87.4,25.93,124.68,65.93,71.01,23.63,462.8073,163.0,80.4,23.94,90.4,54.89,41.01,100.75,114.85,36.17,85.44,31.675,28.79,81.51,35.55,67.62,49.96,43.35,77.03,93.25
2013-07-16,61.4564,74.71,104.23,13.92,88.17,25.71,124.12,65.03,70.49,23.43,460.2638,160.24,80.22,24.25,90.4,55.01,40.23,100.88,114.34,36.27,84.96,31.35,28.68,80.97,35.88,66.91,50.28,43.02,77.37,93.3
2013-07-17,61.4728,73.87,104.79,14.31,86.67,25.72,124.35,65.36,70.71,23.54,459.7343,161.5,80.44,24.15,90.13,55.27,40.84,100.1,114.64,35.74,84.81,31.665,28.68,80.09,35.96,66.23,50.74,43.51,77.2,93.46
2013-07-18,61.6797,74.44,107.63,14.76,85.72,25.86,125.47,65.82,71.15,23.63,455.7953,164.06,80.02,23.244,90.17,56.37,40.81,100.18,115.48,35.44,85.43,31.66,28.49,80.3,35.74,70.55,49.97,44.41,77.34,94.38
2013-07-19,60.7071,75.13,106.96,14.75,85.65,25.82,126.91,65.16,70.88,24.72,448.7473,164.36,79.89,23.04,92.23,56.16,41.09,100.27,116.19,31.4,84.96,31.675,29.09,81.37,35.81,71.45,49.95,44.45,78.08,95.17
2013-07-22,60.9014,74.32,106.86,14.92,86.0,25.72,127.03,64.4,70.77,24.86,455.8053,166.25,80.0,22.77,92.28,56.56,40.84,97.58,116.28,32.01,84.88,31.645,29.35,81.22,35.58,72.18,50.27,44.63,77.87,94.83
2013-07-23,59.8557,74.75,107.79,14.94,85.52,25.56,127.26,64.45,71.31,24.71,452.3519,166.26,80.19,22.75,92.42,56.67,40.96,96.76,116.75,31.82,84.8,31.595,29.42,80.95,35.81,72.69,50.36,44.57,78.55,95.2
2013-07-24,62.9299,73.94,106.95,14.71,83.44,25.59,126.37,64.64,70.5,24.62,451.9015,165.04,80.27,22.93,92.36,56.63,40.86,96.66,116.33,31.96,83.76,31.315,29.28,80.27,35.4,72.53,50.38,44.31,78.23,94.99
2013-07-25,62.6428,72.31,106.7,14.83,82.14,25.5,127.76,64.55,70.6,24.69,444.2939,165.91,78.99,23.06,92.57,56.5,40.84,97.49,116.55,31.39,84.08,31.245,29.19,80.41,35.46,72.62,50.71,43.65,78.01,94.97
2013-07-26,62.9985,72.58,105.6,14.73,82.06,25.496,127.56,64.98,70.79,24.65,443.1177,165.26,78.74,23.26,92.83,56.05,40.64,98.03,116.91,31.62,83.95,31.265,29.37,80.39,35.6,72.21,51.02,43.51,78.0,94.79
2013-07-29,63.9699,72.42,104.81,14.52,83.02,25.33,126.17,64.61,71.22,24.49,441.5761,163.17,78.67,23.24,93.21,55.69,40.28,97.87,116.61,31.54,84.79,31.355,29.54,80.09,35.88,72.79,51.49,43.25,77.99,94.03
2013-07-30,64.7599,72.67,105.73,14.52,83.19,25.67,125.78,64.18,71.49,24.48,445.9055,162.43,78.6,23.38,93.17,55.33,40.32,98.37,116.84,31.85,86.48,31.425,29.67,80.44,35.42,72.27,50.42,43.26,77.89,93.81
2013-07-31,64.6471,70.79,105.1,14.6,82.91,25.59,125.89,64.65,71.0,24.37,444.3189,164.03,79.03,23.335,93.5,55.73,40.08,98.08,117.43,31.84,86.61,31.46,29.23,80.3,35.27,72.85,49.48,43.5,77.94,93.75
2013-08-01,65.2394,71.28,106.7,14.95,84.44,25.891,126.44,65.36,71.51,24.62,452.5621,167.49,78.64,23.2,93.77,56.54,40.57,99.0,118.41,31.67,88.29,32.985,29.11,81.64,35.72,73.16,50.01,44.26,78.22,92.73
2013-08-02,66.0771,70.5,107.9,14.84,84.3,26.19,124.95,66.51,71.75,24.7,453.7383,167.62,80.23,23.22,94.39,56.49,40.22,99.2,118.26,31.89,87.94,33.15,29.37,81.29,35.77,72.26,50.25,44.49,78.75,91.95
2013-08-05,67.0642,70.94,107.5,14.8,83.56,26.31,123.99,66.02,71.37,24.52,452.9525,168.32,79.66,22.924,93.8,56.1,40.29,99.31,117.92,31.7,87.08,33.2,29.19,81.4,35.67,73.34,50.21,44.34,78.77,91.59
2013-08-06,66.4642,70.27,107.04,14.64,82.53,26.21,123.14,67.05,71.12,24.31,448.7333,164.78,80.05,22.8,93.81,55.49,40.37,98.69,117.5,31.58,86.82,33.27,29.34,81.74,35.48,73.24,50.09,44.03,77.87,91.47
2013-08-07,66.4256,69.09,106.42,14.53,82.43,26.12,123.33,65.91,71.05,24.34,445.7703,163.45,78.83,22.7,93.66,55.3,40.15,98.33,117.83,32.063,86.76,32.815,29.26,81.96,35.59,72.92,49.93,43.27,77.37,91.34
2013-08-08,65.8585,68.99,105.84,14.61,83.96,26.26,123.07,65.75,71.23,24.33,446.7763,162.84,80.04,22.45,93.34,54.83,40.2,98.04,118.68,32.89,86.63,33.025,29.13,82.17,35.29,73.18,49.62,43.22,77.25,91.78
2013-08-09,64.9214,70.16,105.33,14.45,84.51,26.053,122.5,64.73,70.77,24.25,445.6502,162.13,78.97,22.51,92.36,54.52,40.16,97.62,118.31,32.7,86.26,33.155,29.21,81.64,34.8,72.93,49.32,43.23,76.9,90.72
2013-08-12,66.7656,69.66,104.24,14.41,86.32,26.34,121.8,63.93,70.77,24.27,443.1978,161.69,79.2,22.64,92.0,54.09,39.83,97.04,118.38,32.87,85.59,33.255,29.19,81.62,34.92,72.39,49.65,43.2,77.08,89.89
2013-08-13,69.9385,69.28,106.23,14.51,86.57,26.3205,122.5,63.98,70.82,24.2,441.0656,163.71,79.44,22.52,93.01,54.29,39.65,96.45,118.67,32.23,85.1,32.905,29.27,81.66,34.72,73.35,49.15,43.32,76.86,89.4
2013-08-14,71.2142,69.7,104.16,14.6,85.82,26.377,122.05,63.96,69.02,24.07,435.3399,163.34,77.44,22.57,90.7,54.15,39.53,96.11,117.62,32.35,84.42,32.175,29.03,81.25,34.77,72.49,48.89,43.1,76.4,88.95
2013-08-15,71.1299,69.48,102.73,14.32,85.86,24.485,120.25,62.38,67.91,24.0,430.2598,160.75,75.14,22.03,89.55,53.29,39.09,95.39,115.85,31.79,83.0,31.745,28.8,80.48,34.35,71.4,48.54,42.99,74.41,88.16
2013-08-16,71.7614,68.58,103.47,14.42,85.16,24.27,119.88,62.17,67.05,23.95,428.8825,160.66,75.38,21.915,89.37,53.29,39.05,95.03,115.9,31.8,82.15,31.825,28.37,79.9,34.18,71.43,47.71,42.75,74.11,87.91
2013-08-19,72.5342,68.36,104.72,14.15,84.2,24.27,118.66,61.83,66.33,23.85,433.2578,158.63,75.21,22.28,90.45,51.83,38.78,95.48,115.61,31.393,81.54,32.355,28.46,79.59,33.79,71.71,47.5,42.49,73.58,86.92
2013-08-20,71.5814,69.38,104.63,14.29,83.86,24.32,118.29,61.88,66.79,23.72,433.1427,159.56,74.29,22.523,89.73,52.12,38.65,95.5,115.42,31.62,82.19,32.315,28.53,79.53,33.87,72.46,47.91,42.59,73.23,86.83
2013-08-21,71.7656,69.03,103.91,14.34,82.94,24.07,117.7,61.14,65.81,23.61,435.0997,157.11,73.73,22.17,88.8,51.63,38.28,95.11,113.42,31.61,80.78,32.065,28.24,79.38,33.48,71.85,47.27,42.36,73.55,86.42
2013-08-22,71.8514,68.88,105.14,14.57,84.17,24.01,118.29,61.64,65.94,23.78,437.2919,159.41,74.0,22.26,88.26,52.21,38.31,95.46,114.67,32.39,80.97,32.43,28.16,79.77,33.82,71.97,47.02,42.48,73.46,86.98
2013-08-23,71.5742,70.06,105.48,14.57,83.89,23.86,119.53,61.73,66.35,23.78,435.5401,158.65,73.89,22.44,88.41,52.32,38.52,95.13,114.4,34.75,81.41,32.105,28.34,80.01,34.29,72.54,47.61,42.76,73.44,87.52
2013-08-26,71.8528,69.94,105.53,14.49,83.56,23.83,118.84,61.35,65.79,23.61,433.6282,157.9,75.43,22.275,87.53,51.8,38.12,95.31,114.33,34.15,80.56,31.96,28.02,78.54,33.82,72.38,46.94,42.39,73.03,87.09
2013-08-27,69.7985,70.06,103.21,14.11,82.7,23.485,118.81,60.69,65.85,23.18,425.5001,153.23,74.12,22.191,86.17,50.6,38.15,94.84,112.73,33.26,81.09,31.405,27.995,77.97,33.69,71.52,46.95,41.11,72.86,86.82
2013-08-28,70.1279,69.09,103.27,14.12,82.45,23.445,121.81,60.81,66.05,23.2,424.6993,152.97,75.03,22.285,86.53,50.58,38.35,96.08,113.0,33.02,81.08,31.685,28.21,76.85,33.58,71.54,46.56,41.25,72.38,88.84
2013-08-29,70.2428,69.69,104.93,14.17,82.53,23.45,120.37,61.08,65.66,23.11,428.1427,153.63,75.05,22.06,86.57,50.7,38.1,94.86,113.32,33.55,80.56,31.74,28.1,77.31,33.65,72.44,47.82,41.25,72.43,87.27
2013-08-30,69.6022,69.49,103.92,14.12,82.54,23.31,120.43,60.83,65.6,23.14,423.8734,152.13,74.49,21.98,86.41,50.53,38.18,94.36,113.58,33.4,80.36,31.41,28.21,77.89,33.83,71.74,47.38,41.08,72.98,87.16
2013-09-03,69.7971,69.23,105.01,14.25,82.51,23.48,120.55,60.93,64.96,23.06,430.6202,154.76,73.9,22.067,86.42,51.13,37.9,94.52,113.22,31.88,79.77,32.145,28.01,77.75,33.32,72.56,46.01,41.39,72.68,87.15
2013-09-04,71.2415,69.24,106.37,14.32,83.54,23.77,120.86,61.11,64.69,23.17,436.2528,155.74,74.14,22.635,86.9,51.87,38.54,95.16,114.55,31.195,80.1,32.565,28.37,77.49,33.74,73.35,46.78,41.5,72.91,87.76
2013-09-05,70.7528,68.75,106.65,14.37,82.95,23.69,121.37,61.3,64.8,23.16,440.2198,156.17,72.99,22.6,87.04,52.11,38.24,95.66,114.87,31.235,79.96,32.69,28.27,77.14,33.34,74.04,46.64,41.82,72.67,87.35
2013-09-06,71.1742,71.91,106.07,14.36,83.39,23.55,121.21,61.39,65.45,23.16,440.2298,156.66,72.7,22.67,87.16,52.56,38.35,96.26,115.04,31.152,80.01,32.49,28.28,77.15,33.41,74.06,46.34,41.43,72.59,87.25
2013-09-09,72.3099,74.26,107.19,14.48,85.59,23.92,122.22,61.59,65.57,23.39,444.471,159.49,73.58,22.91,87.56,52.86,38.52,96.45,116.74,31.655,80.23,32.7,28.3,78.16,33.63,74.25,45.91,41.72,73.51,88.04
2013-09-10,70.6628,74.58,108.17,14.61,86.61,24.155,123.01,62.83,65.95,23.87,444.7793,165.14,74.6,22.985,88.53,53.67,38.63,96.89,117.59,32.39,80.61,33.41,28.45,77.95,33.97,74.63,46.47,42.45,73.96,87.82
2013-09-11,66.8156,75.02,109.23,14.65,87.13,24.375,123.92,63.94,65.31,24.09,448.5431,165.06,75.04,22.81,89.23,53.26,38.78,97.46,118.71,32.74,79.61,33.795,28.67,78.27,33.97,75.18,46.52,42.5,74.05,88.84
2013-09-12,67.5271,74.12,109.8,14.48,86.84,24.29,123.89,65.49,64.97,23.85,446.9785,163.35,75.4,22.63,89.01,52.24,38.44,97.18,118.2,32.69,79.27,34.04,28.31,78.26,34.375,74.74,47.35,42.26,73.91,87.98
2013-09-13,66.4142,73.71,111.33,14.49,87.01,24.32,124.14,66.69,65.55,23.78,444.9785,164.0,75.11,23.44,88.57,52.59,38.69,97.35,118.6,33.03,79.22,33.955,28.51,79.05,34.32,74.48,47.76,42.19,74.36,88.4
2013-09-16,64.3028,74.27,115.67,14.53,87.18,24.38,124.08,66.94,66.03,24.14,444.3239,167.03,75.54,23.39,89.03,53.14,38.86,97.71,119.23,32.801,79.17,34.095,28.71,80.16,34.57,75.12,48.3,42.89,74.78,88.67
2013-09-17,65.0456,73.92,117.11,14.55,87.07,24.37,124.34,66.98,66.19,24.45,443.4981,167.42,75.8,23.74,89.06,53.09,38.79,97.92,119.93,32.93,79.0,34.16,28.64,79.83,34.75,74.31,48.57,42.85,75.15,88.94
2013-09-18,66.3828,75.75,118.4,14.715,87.84,24.795,125.82,67.11,68.1,24.86,452.1117,168.06,77.37,23.9,89.91,53.41,39.59,98.7,121.29,33.32,82.55,34.74,29.04,80.295,34.95,73.04,48.72,43.31,76.42,89.58
2013-09-19,67.4714,74.82,119.04,14.61,87.75,24.615,125.44,65.72,67.93,24.46,449.6442,167.78,78.51,23.915,90.07,52.75,39.31,97.92,121.57,33.64,82.7,34.75,28.84,80.12,34.81,70.84,48.51,42.96,76.21,89.28
2013-09-20,66.7728,73.92,116.63,14.44,84.75,24.51,124.92,65.01,67.36,24.01,452.0066,169.75,77.0,23.769,89.68,52.8,39.4,96.9,120.01,32.791,80.69,34.685,28.97,79.39,34.315,70.57,47.78,42.85,75.83,88.66
2013-09-23,70.0914,72.96,117.51,14.14,85.03,24.275,125.52,64.75,67.73,24.28,443.6932,165.25,75.91,23.62,89.09,51.46,38.63,97.28,121.11,32.74,81.22,34.49,28.8,79.28,34.22,71.82,47.981,42.31,76.42,87.75
2013-09-24,69.8714,72.85,119.0,14.09,85.11,24.14,124.49,64.32,67.69,24.32,443.8634,162.97,76.04,23.705,88.22,50.32,38.53,97.78,120.8,32.455,81.22,34.715,28.71,78.62,34.09,72.32,47.27,41.73,75.75,87.36
2013-09-25,68.7899,73.77,118.51,14.14,84.5,24.43,124.07,64.45,67.26,24.23,439.0536,162.31,75.52,23.7,87.08,51.7,38.33,97.62,120.2,32.505,80.33,34.46,28.49,77.72,34.05,71.98,46.945,41.81,74.65,87.14
2013-09-26,69.4599,74.63,119.38,14.08,84.2,23.77,123.49,65.24,67.65,24.25,439.5241,162.29,76.07,23.41,87.07,51.89,38.74,98.19,120.66,32.77,80.44,35.17,28.52,78.05,34.23,72.16,47.67,41.61,74.62,87.07
2013-09-27,68.9642,74.52,118.74,13.9,83.8,23.33,122.64,65.19,66.9,24.05,438.6332,159.85,75.96,22.98,86.73,52.24,38.4,97.12,120.22,33.27,80.07,36.82,28.88,77.21,33.98,71.99,47.0,41.59,74.36,86.9
2013-09-30,68.1071,74.13,117.5,13.8,83.4,23.431,121.5,64.49,66.78,23.89,438.393,158.21,75.85,22.921,86.69,51.69,37.88,96.21,119.41,33.28,80.16,36.32,28.725,75.59,33.82,71.61,46.675,41.32,73.96,86.04
2013-10-01,69.7085,74.06,117.75,13.9,83.76,23.24,121.32,64.83,67.27,24.17,443.9455,159.0,76.26,22.83,87.47,51.96,37.95,96.13,119.62,33.58,80.07,36.21,28.89,76.16,34.06,72.58,46.99,41.49,73.59,86.0
2013-10-02,69.9371,73.99,117.84,14.06,84.07,23.32,120.83,64.88,67.25,24.33,444.439,158.67,76.32,22.885,87.29,52.09,37.43,95.28,119.2,33.92,80.41,35.945,29.01,75.93,33.94,72.57,46.79,41.26,73.72,86.08
2013-10-03,69.0585,73.43,115.24,14.0,83.97,23.005,118.25,64.02,66.33,24.1,438.483,156.85,75.88,22.6,86.58,51.94,37.16,94.67,118.55,33.86,79.45,35.82,28.77,75.84,33.64,72.52,47.01,41.0,73.16,85.5
2013-10-04,69.0042,72.69,117.2,14.05,84.2,23.02,118.13,65.3,66.43,24.05,436.6112,156.55,75.78,22.81,87.31,52.67,37.2,94.7,119.4,33.88,79.65,36.07,29.0,76.02,33.75,72.99,47.1,41.3,72.8,86.32
2013-10-07,69.6785,73.03,116.69,13.81,83.53,22.89,117.87,64.59,66.34,23.94,433.3029,154.25,75.13,22.83,86.59,51.83,37.05,94.36,118.69,33.3,79.35,35.67,28.62,75.65,34.0,72.17,47.29,40.62,71.87,85.9
2013-10-08,68.7056,71.89,115.44,13.69,82.85,22.635,116.73,64.0,67.2,23.67,427.2618,153.05,74.27,22.48,85.61,50.87,37.28,93.94,117.16,33.01,79.69,35.14,28.24,76.33,33.11,71.48,46.05,40.24,72.9,85.51
2013-10-09,69.5125,71.62,114.47,13.84,83.52,22.5,116.13,63.59,67.51,23.57,428.3579,154.44,74.14,22.59,85.96,50.75,37.08,93.27,117.57,33.07,80.0,35.445,28.29,76.95,33.75,71.38,46.2,40.36,73.0,85.16
2013-10-10,69.9482,73.59,118.9,14.23,84.73,23.01,116.38,65.58,68.29,24.25,434.5541,158.01,75.51,23.1,87.78,52.52,37.78,94.44,119.34,33.76,81.4,36.72,28.77,77.89,34.15,73.98,46.86,41.44,74.79,86.04
2013-10-11,70.4016,74.44,117.98,14.19,85.61,23.28,117.67,66.21,68.85,24.4,436.431,160.0,76.32,23.255,89.45,52.51,37.77,94.74,120.72,34.13,81.75,36.73,28.72,78.48,34.2,74.27,47.09,41.43,74.82,86.95
2013-10-14,70.8628,74.64,119.46,14.35,86.24,23.34,118.58,66.83,68.58,24.38,438.4931,159.46,76.35,23.45,89.8,52.71,37.91,94.72,121.4,34.45,81.06,37.03,29.35,78.74,33.92,74.72,46.81,41.75,74.68,87.6
2013-10-15,71.2399,74.73,118.18,14.24,85.75,23.18,118.15,66.44,67.85,24.19,441.446,157.63,75.18,23.39,89.93,52.31,37.66,93.8,119.82,34.49,80.21,36.855,29.16,77.6,33.71,73.87,46.32,41.54,74.37,86.79
2013-10-16,71.5876,77.12,120.34,14.56,86.27,22.995,119.16,66.35,69.03,24.36,449.4635,162.25,74.94,23.695,91.11,54.0,38.0,95.22,120.94,34.64,81.51,37.26,29.8,78.34,34.2,75.19,47.25,42.21,75.6,87.31
2013-10-17,72.0714,79.34,122.29,14.66,85.85,22.781,119.521,66.42,69.8,24.68,444.8414,158.32,75.74,23.92,91.97,54.21,38.55,95.47,122.62,34.92,83.0,37.27,30.26,79.42,34.44,71.37,48.9,42.68,75.78,87.48
2013-10-18,72.6985,79.01,122.52,14.63,87.34,22.961,119.65,67.15,70.08,25.55,506.2097,158.69,74.69,23.875,91.63,54.3,38.78,95.2,122.84,34.96,83.54,37.965,30.51,79.41,34.61,68.76,50.01,42.68,75.71,87.55
2013-10-21,74.4802,79.51,121.47,14.52,87.7,22.93,119.82,67.61,70.06,26.14,502.1517,159.77,74.62,24.135,91.2,54.27,38.82,94.59,123.25,34.99,83.79,38.045,30.4,78.97,35.22,68.2,50.58,42.62,75.15,87.23
2013-10-22,74.2667,80.13,122.48,14.52,89.17,22.65,120.64,69.0,71.09,26.02,504.0035,159.25,74.86,24.071,92.36,53.62,39.09,95.12,123.8,34.58,85.01,37.98,30.68,80.38,35.23,68.86,51.14,42.94,76.32,87.98
2013-10-23,74.9942,79.0,129.02,14.21,83.76,22.255,120.13,68.12,71.71,25.7,516.2192,157.74,75.08,23.735,92.1,52.75,39.09,94.21,123.2,33.76,85.09,37.78,30.6,80.91,35.279,68.01,50.82,42.76,75.9,87.61
2013-10-24,75.9871,80.38,128.98,14.17,84.53,22.3745,120.56,69.05,71.63,25.94,513.2878,159.96,76.78,23.78,92.35,52.48,38.8,94.68,123.49,33.72,85.17,37.755,30.61,80.61,34.63,67.61,50.42,42.69,76.42,88.42
2013-10-25,75.1368,80.82,131.19,14.26,84.77,22.455,120.59,69.26,72.37,25.88,508.1076,162.09,76.25,24.235,92.09,52.77,39.03,94.78,124.42,35.73,85.95,37.85,30.61,80.0,35.19,67.62,50.71,42.86,76.08,87.97
2013-10-28,75.6965,80.3,129.88,14.23,84.28,22.55,120.91,69.0,72.37,26.09,508.0075,161.45,76.06,24.36,92.39,52.68,39.61,95.37,124.92,35.57,85.16,37.755,30.74,81.3,35.57,66.94,50.57,42.83,77.14,88.23
2013-10-29,73.8111,80.29,129.66,14.15,84.07,22.825,121.5,68.92,72.62,26.21,518.6381,162.11,77.5,24.523,93.14,52.73,39.8,96.05,125.28,35.52,85.98,37.955,31.25,82.46,36.27,68.08,51.09,42.96,77.06,88.93
2013-10-30,74.9851,80.69,129.68,14.17,83.49,22.705,120.3,68.47,72.01,26.37,515.7252,162.05,77.88,24.495,92.79,52.6,39.62,96.03,124.79,35.54,85.58,38.065,30.93,81.52,36.26,68.01,50.53,43.1,76.91,88.81
2013-10-31,74.6716,79.35,130.5,13.97,83.36,22.56,119.96,68.59,71.73,26.14,515.8053,160.86,77.89,24.47,92.61,51.54,39.57,96.52,125.85,35.405,84.75,37.88,30.685,80.75,36.2,68.26,50.51,42.69,76.75,89.62
2013-11-01,74.2899,79.37,133.03,14.02,83.59,22.565,118.01,69.01,72.51,26.54,514.0335,162.05,76.99,24.325,93.37,52.51,39.61,97.24,125.9,35.525,88.14,38.03,31.17,81.15,36.24,68.63,50.49,42.67,77.07,89.82
2013-11-04,75.2499,79.0,132.79,14.04,83.89,22.58,118.1,68.81,72.47,26.43,513.5661,163.16,77.0,24.255,93.03,52.04,39.51,97.31,126.32,35.94,88.09,38.185,31.26,81.33,36.45,68.95,51.08,42.7,77.33,92.1
2013-11-05,75.0641,78.6,133.57,13.93,84.05,23.065,118.45,68.85,72.45,26.42,511.2708,161.95,76.65,24.03,92.81,51.95,39.5,97.41,126.12,36.64,87.26,38.6,31.24,81.43,35.53,68.72,50.1,42.63,77.42,91.99
2013-11-06,74.4171,79.53,133.09,13.96,84.22,23.28,121.14,69.0,73.21,26.9,511.8864,163.52,76.42,24.245,93.04,52.1,40.05,97.9,127.13,38.18,88.35,38.38,30.97,82.81,35.82,70.29,50.61,42.44,78.16,93.22
2013-11-07,73.2131,78.77,131.51,13.8,83.65,23.11,119.91,67.15,72.92,26.6,504.479,159.64,75.69,24.059,92.69,51.65,39.83,97.2,126.41,37.5,87.0,37.85,30.91,82.32,35.11,69.76,50.17,41.71,77.51,91.96
2013-11-08,74.3656,77.79,133.49,14.32,84.24,23.51,121.19,68.58,72.43,27.05,508.523,163.17,75.48,24.09,94.05,53.96,40.05,97.01,127.99,37.78,87.12,38.56,31.32,82.51,35.17,70.5,50.2,42.71,77.96,92.73
2013-11-11,74.1496,77.45,132.53,14.4,84.15,23.445,121.08,68.34,72.45,27.01,505.8003,163.84,75.37,24.169,94.29,54.1,39.87,97.09,127.95,37.59,86.55,38.58,31.24,82.26,35.03,70.5,49.96,42.75,79.01,92.96
2013-11-12,74.2871,77.96,132.33,14.32,83.85,23.73,120.0,67.77,71.72,27.05,506.3959,162.89,76.18,24.43,93.56,53.97,39.88,97.66,128.36,37.36,85.65,38.435,31.38,82.8,35.17,69.95,50.16,42.28,78.71,92.67
2013-11-13,74.3762,78.17,133.17,14.64,84.2,23.995,120.09,68.97,70.92,27.15,516.7512,162.94,77.6,24.6,93.34,54.14,40.12,98.11,128.59,38.155,86.1,38.925,31.87,83.5,35.07,71.01,49.99,42.76,78.9,92.59
2013-11-14,75.4514,79.1,135.09,14.795,83.76,21.365,119.56,70.02,71.51,26.99,518.1326,163.2,78.94,24.385,93.92,54.4,40.21,97.56,129.79,38.021,87.5,39.32,32.0,84.32,35.16,71.44,50.27,43.09,79.08,93.22
2013-11-15,74.9986,79.28,136.08,14.92,83.74,21.535,120.06,70.0,71.8,27.2,517.2968,164.4,80.03,24.52,94.39,54.87,40.22,96.92,129.85,37.841,88.57,39.61,32.2,84.84,35.43,71.87,50.31,43.54,79.22,95.27
2013-11-18,74.0898,78.57,138.36,14.92,84.04,21.29,120.56,69.5,71.54,27.22,516.2908,165.68,79.67,24.6,94.3,55.74,40.17,97.65,130.13,37.2,89.06,39.29,32.01,84.57,35.6,71.68,50.76,43.41,79.22,95.45
2013-11-19,74.2214,78.1,136.98,15.2,83.67,21.42,122.06,69.12,71.12,27.03,513.1146,166.6,80.38,24.7,94.86,56.15,40.14,97.98,130.05,36.74,87.3,38.905,31.66,84.34,35.72,71.61,50.78,43.56,79.25,95.42
2013-11-20,73.5714,78.13,132.45,15.14,82.68,21.23,122.0,69.23,70.03,26.96,511.6662,165.0,79.75,24.56,95.15,56.1,40.06,97.54,129.18,37.08,86.23,38.92,31.92,84.69,35.4,71.98,50.4,43.62,78.9,94.68
2013-11-21,74.4479,77.59,132.93,15.59,82.12,21.47,123.46,69.94,70.75,26.91,517.552,167.07,79.83,25.23,95.2,57.22,40.43,97.7,130.35,37.4,86.59,39.045,31.97,84.67,35.3,72.91,50.38,44.08,78.86,94.69
2013-11-22,74.2571,77.28,135.97,15.64,82.88,21.46,124.03,70.2,71.13,27.08,516.4609,168.1,79.18,23.87,95.25,57.46,40.43,98.27,131.02,37.57,86.59,39.435,32.12,84.95,35.42,73.74,50.22,44.36,79.81,95.01
2013-11-25,74.8199,77.0,133.0,15.81,84.4,21.27,123.74,69.74,70.99,26.73,523.488,169.48,79.75,23.75,95.63,57.65,40.37,98.92,131.23,37.64,86.1,39.565,32.14,85.41,35.37,74.07,50.01,44.48,80.43,95.09
2013-11-26,76.1999,78.03,134.78,15.88,84.36,21.21,122.78,71.18,70.5,26.78,529.7342,168.04,80.35,23.65,95.06,57.17,40.25,98.2,132.15,37.35,85.13,39.8,31.89,84.64,35.28,74.52,50.05,44.31,80.68,94.27
2013-11-27,77.9942,78.37,134.72,15.83,84.67,21.27,122.42,70.77,70.03,26.83,532.0866,168.22,80.66,23.9,94.98,57.48,40.19,97.06,133.5,37.6,84.94,39.665,31.88,84.28,35.41,74.36,49.93,44.27,80.93,93.8
2013-11-29,79.4385,77.77,134.25,15.82,84.6,21.25,122.44,70.54,69.96,26.66,530.3248,168.94,80.67,23.84,94.66,57.22,40.19,97.37,133.51,38.13,84.59,39.57,31.73,84.22,35.21,74.48,49.62,44.02,81.01,93.48
